active_devices,active_flagship,active_midrange,alliance,annual_cloud_total,annual_net,annual_platform_revenue,annual_revenue_estimate,annual_savings,avg_monthly_income,base_value,battery_life_with_nhp_years,battery_life_without_nhp_years,breakeven_months,cars_equivalent,category,cloud_provider,cloud_short,co2_added_phones,co2_saved_gross,co2_saved_net,comp_device_type,comp_devices,comp_total_tops,competitor,coverage_pct,cycles_per_night,daily_cloud_total,daily_nhp_savings,dc_replaced,development_cost,device_capable,device_ratio,effective_tops,electricity_cost_kwh,expected_loss,extra_cycles_per_year,feasibility_score,five_year_net,h100_equivalent,impact_pct,implied_annual_flow,income_pct_of_avg,latency_sensitive,life_reduction_months,manufacturer,manufacturers_count,market_cap_aggressive,market_cap_conservative,monthly_electricity,monthly_gpu_hours,monthly_gross,monthly_net,monthly_ops_cost,monthly_platform_revenue,monthly_savings,net_monthly_benefit,nhp_active_devices,nhp_advantages,nhp_devices,nhp_total_tops,overhead_pct,parallelizable_pct,penetration_pct,platform_revenue_monthly,potential_loss,power_ratio,probability_pct,region,region_ar,risk_name,risk_name_ar,roi_5yr_pct,savings_pct,scale_label,severity,task_name,task_name_ar,tasks_per_day,tasks_per_second,tier,token_price,total_active_devices,total_devices,total_monthly_flow,total_smartphones,total_tops,uptime_pct,user_payouts_monthly,variant
,,,,,49.077000000000005,,,,700,,,,,,C,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,0.58425,,,,,,,0.11025,,4.2,4.08975,,,,,,,,,,,,,,,,Brazil,البرازيل,,,,,,,,,,,,0.02,,,,,,,,Catastrophic
,,,,,1259.559,,,,2000,,,,,,C,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,5.2481625,,,,,,,0.036750000000000005,,105.0,104.96325,,,,,,,,,,,,,,,,Middle East,الشرق الأوسط,,,,,,,,,,,,0.5,,,,,,,,Optimistic
,,,,,503.559,,,,2000,,,,,,C,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,2.0981625,,,,,,,0.036750000000000005,,42.00000000000001,41.96325,,,,,,,,,,,,,,,,Middle East,الشرق الأوسط,,,,,,,,,,,,0.2,,,,,,,,Moderate
,,,,,201.159,,,,2000,,,,,,C,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,0.8381625,,,,,,,0.036750000000000005,,16.8,16.76325,,,,,,,,,,,,,,,,Middle East,الشرق الأوسط,,,,,,,,,,,,0.08,,,,,,,,Pessimistic
,,,,,49.959,,,,2000,,,,,,C,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,0.20816250000000003,,,,,,,0.036750000000000005,,4.2,4.163250000000001,,,,,,,,,,,,,,,,Middle East,الشرق الأوسط,,,,,,,,,,,,0.02,,,,,,,,Catastrophic
,,,,,1259.118,,,,250,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,41.970600000000005,,,,,,,0.07350000000000001,,105.0,104.9265,,,,,,,,,,,,,,,,Sub-Saharan Africa,أفريقيا جنوب الصحراء,,,,,,,,,,,,0.5,,,,,,,,Optimistic
,,,,,503.11800000000005,,,,250,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,16.7706,,,,,,,0.07350000000000001,,42.00000000000001,41.926500000000004,,,,,,,,,,,,,,,,Sub-Saharan Africa,أفريقيا جنوب الصحراء,,,,,,,,,,,,0.2,,,,,,,,Moderate
,,,,,200.71800000000002,,,,250,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,6.690600000000001,,,,,,,0.07350000000000001,,16.8,16.7265,,,,,,,,,,,,,,,,Sub-Saharan Africa,أفريقيا جنوب الصحراء,,,,,,,,,,,,0.08,,,,,,,,Pessimistic
,,,,,49.518,,,,250,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,1.6506,,,,,,,0.07350000000000001,,4.2,4.1265,,,,,,,,,,,,,,,,Sub-Saharan Africa,أفريقيا جنوب الصحراء,,,,,,,,,,,,0.02,,,,,,,,Catastrophic
,,,,,1258.0596,,,,3200,,,,,,C,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,3.276196875,,,,,,,0.16169999999999998,,105.0,104.8383,,,,,,,,,,,,,,,,Japan,اليابان,,,,,,,,,,,,0.5,,,,,,,,Optimistic
,,,,,502.05960000000005,,,,3200,,,,,,C,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,1.3074468750000001,,,,,,,0.16169999999999998,,42.00000000000001,41.838300000000004,,,,,,,,,,,,,,,,Japan,اليابان,,,,,,,,,,,,0.2,,,,,,,,Moderate
,,,,,199.6596,,,,3200,,,,,,C,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,0.519946875,,,,,,,0.16169999999999998,,16.8,16.6383,,,,,,,,,,,,,,,,Japan,اليابان,,,,,,,,,,,,0.08,,,,,,,,Pessimistic
,,,,,48.45960000000001,,,,3200,,,,,,C,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,0.12619687500000001,,,,,,,0.16169999999999998,,4.2,4.0383000000000004,,,,,,,,,,,,,,,,Japan,اليابان,,,,,,,,,,,,0.02,,,,,,,,Catastrophic
,,,,,1259.118,,,,2800,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,3.747375,,,,,,,0.07350000000000001,,105.0,104.9265,,,,,,,,,,,,,,,,South Korea,كوريا الجنوبية,,,,,,,,,,,,0.5,,,,,,,,Optimistic
,,,,,503.11800000000005,,,,2800,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,1.4973750000000001,,,,,,,0.07350000000000001,,42.00000000000001,41.926500000000004,,,,,,,,,,,,,,,,South Korea,كوريا الجنوبية,,,,,,,,,,,,0.2,,,,,,,,Moderate
,,,,,200.71800000000002,,,,2800,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.5973750000000001,,,,,,,0.07350000000000001,,16.8,16.7265,,,,,,,,,,,,,,,,South Korea,كوريا الجنوبية,,,,,,,,,,,,0.08,,,,,,,,Pessimistic
,,,,,49.518,,,,2800,,,,,,C,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.147375,,,,,,,0.07350000000000001,,4.2,4.1265,,,,,,,,,,,,,,,,South Korea,كوريا الجنوبية,,,,,,,,,,,,0.02,,,,,,,,Catastrophic
,,,,,1259.2062,,,,500,,,,,,C,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,20.986770000000003,,,,,,,0.06615,,105.0,104.93385,,,,,,,,,,,,,,,,Southeast Asia,جنوب شرق آسيا,,,,,,,,,,,,0.5,,,,,,,,Optimistic
,,,,,503.2062000000001,,,,500,,,,,,C,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,8.386770000000002,,,,,,,0.06615,,42.00000000000001,41.93385000000001,,,,,,,,,,,,,,,,Southeast Asia,جنوب شرق آسيا,,,,,,,,,,,,0.2,,,,,,,,Moderate
,,,,,200.8062,,,,500,,,,,,C,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,3.3467700000000002,,,,,,,0.06615,,16.8,16.73385,,,,,,,,,,,,,,,,Southeast Asia,جنوب شرق آسيا,,,,,,,,,,,,0.08,,,,,,,,Pessimistic
,,,,,49.6062,,,,500,,,,,,C,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,0.8267699999999999,,,,,,,0.06615,,4.2,4.13385,,,,,,,,,,,,,,,,Southeast Asia,جنوب شرق آسيا,,,,,,,,,,,,0.02,,,,,,,,Catastrophic
,,,,20765711.805555556,,,,14336875.000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,70.0,,56892.36111111112,39824.65277777778,,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,1194739.5833333335,,,,,,,,,,,,,,,,,,69.04109589041096,,,,,,,,,,,,,,,,Optimistic
,,,,20765711.805555556,,,,8192500.000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,40.0,,56892.36111111112,22756.94444444445,,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,682708.3333333335,,,,,,,,,,,,,,,,,,39.452054794520556,,,,,,,,,,,,,,,,Moderate
,,,,20765711.805555556,,,,3072187.5000000005,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,15.0,,56892.36111111112,8533.854166666668,,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,256015.62500000003,,,,,,,,,,,,,,,,,,14.794520547945208,,,,,,,,,,,,,,,,Pessimistic
,,,,20765711.805555556,,,,1024062.5000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,5.0,,56892.36111111112,2844.618055555556,,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,85338.54166666669,,,,,,,,,,,,,,,,,,4.9315068493150696,,,,,,,,,,,,,,,,Catastrophic
,,,,33225138.88888889,,,,22939000.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,70.0,,91027.77777777778,63719.444444444445,,,,,,,,,,,,,,,,,Apple,,,,,,,,,,1911583.3333333333,,,,,,,,,,,,,,,,,,69.04109589041096,,,,,,,,,,,,,,,,Optimistic
,,,,33225138.88888889,,,,13108000.000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,40.0,,91027.77777777778,36411.11111111112,,,,,,,,,,,,,,,,,Apple,,,,,,,,,,1092333.3333333335,,,,,,,,,,,,,,,,,,39.45205479452055,,,,,,,,,,,,,,,,Moderate
,,,,33225138.88888889,,,,4915500.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,15.0,,91027.77777777778,13654.166666666666,,,,,,,,,,,,,,,,,Apple,,,,,,,,,,409625.0,,,,,,,,,,,,,,,,,,14.794520547945202,,,,,,,,,,,,,,,,Pessimistic
,,,,33225138.88888889,,,,1638500.0000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,5.0,,91027.77777777778,4551.38888888889,,,,,,,,,,,,,,,,,Apple,,,,,,,,,,136541.6666666667,,,,,,,,,,,,,,,,,,4.931506849315069,,,,,,,,,,,,,,,,Catastrophic
,,,,12459427.083333336,,,,8602125.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,70.0,,34135.41666666667,23894.791666666668,,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,716843.75,,,,,,,,,,,,,,,,,,69.04109589041094,,,,,,,,,,,,,,,,Optimistic
,,,,12459427.083333336,,,,4915500.000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,40.0,,34135.41666666667,13654.16666666667,,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,409625.0000000001,,,,,,,,,,,,,,,,,,39.45205479452055,,,,,,,,,,,,,,,,Moderate
,,,,12459427.083333336,,,,1843312.5000000005,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,15.0,,34135.41666666667,5120.312500000001,,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,153609.37500000003,,,,,,,,,,,,,,,,,,14.794520547945206,,,,,,,,,,,,,,,,Pessimistic
,,,,12459427.083333336,,,,614437.5000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,5.0,,34135.41666666667,1706.7708333333337,,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,51203.125000000015,,,,,,,,,,,,,,,,,,4.931506849315069,,,,,,,,,,,,,,,,Catastrophic
,,,,4153142.3611111115,,,,2867375.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,70.0,,11378.472222222223,7964.930555555556,,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,238947.91666666666,,,,,,,,,,,,,,,,,,69.04109589041096,,,,,,,,,,,,,,,,Optimistic
,,,,4153142.3611111115,,,,1638500.0000000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,40.0,,11378.472222222223,4551.38888888889,,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,136541.6666666667,,,,,,,,,,,,,,,,,,39.45205479452055,,,,,,,,,,,,,,,,Moderate
,,,,4153142.3611111115,,,,614437.5,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,15.0,,11378.472222222223,1706.7708333333333,,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,51203.125,,,,,,,,,,,,,,,,,,14.794520547945202,,,,,,,,,,,,,,,,Pessimistic
,,,,4153142.3611111115,,,,204812.50000000003,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,5.0,,11378.472222222223,568.9236111111112,,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,17067.708333333336,,,,,,,,,,,,,,,,,,4.931506849315069,,,,,,,,,,,,,,,,Catastrophic
,,,,8306284.722222223,,,,5734750.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,70.0,,22756.944444444445,15929.861111111111,,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,477895.8333333333,,,,,,,,,,,,,,,,,,69.04109589041096,,,,,,,,,,,,,,,,Optimistic
,,,,8306284.722222223,,,,3277000.0000000005,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,40.0,,22756.944444444445,9102.77777777778,,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,273083.3333333334,,,,,,,,,,,,,,,,,,39.45205479452055,,,,,,,,,,,,,,,,Moderate
,,,,8306284.722222223,,,,1228875.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,15.0,,22756.944444444445,3413.5416666666665,,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,102406.25,,,,,,,,,,,,,,,,,,14.794520547945202,,,,,,,,,,,,,,,,Pessimistic
,,,,8306284.722222223,,,,409625.00000000006,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,5.0,,22756.944444444445,1137.8472222222224,,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,34135.41666666667,,,,,,,,,,,,,,,,,,4.931506849315069,,,,,,,,,,,,,,,,Catastrophic
,,,,6229713.541666668,,,,4301062.5,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,70.0,,17067.708333333336,11947.395833333334,,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,358421.875,,,,,,,,,,,,,,,,,,69.04109589041094,,,,,,,,,,,,,,,,Optimistic
,,,,6229713.541666668,,,,2457750.000000001,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,40.0,,17067.708333333336,6827.083333333335,,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,204812.50000000006,,,,,,,,,,,,,,,,,,39.45205479452055,,,,,,,,,,,,,,,,Moderate
,,,,6229713.541666668,,,,921656.2500000002,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,15.0,,17067.708333333336,2560.1562500000005,,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,76804.68750000001,,,,,,,,,,,,,,,,,,14.794520547945206,,,,,,,,,,,,,,,,Pessimistic
,,,,6229713.541666668,,,,307218.7500000001,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,5.0,,17067.708333333336,853.3854166666669,,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,25601.562500000007,,,,,,,,,,,,,,,,,,4.931506849315069,,,,,,,,,,,,,,,,Catastrophic
,,,,4983770.833333334,,,,3440850.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,70.0,,13654.166666666668,9557.916666666666,,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,286737.5,,,,,,,,,,,,,,,,,,69.04109589041096,,,,,,,,,,,,,,,,Optimistic
,,,,4983770.833333334,,,,1966200.0000000005,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,40.0,,13654.166666666668,5461.666666666668,,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,163850.00000000003,,,,,,,,,,,,,,,,,,39.45205479452055,,,,,,,,,,,,,,,,Moderate
,,,,4983770.833333334,,,,737325.0,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,15.0,,13654.166666666668,2048.125,,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,61443.75,,,,,,,,,,,,,,,,,,14.794520547945202,,,,,,,,,,,,,,,,Pessimistic
,,,,4983770.833333334,,,,245775.00000000006,,,,,,,D,AWS (A100 80GB),AWS-A100,,,,,,,,5.0,,13654.166666666668,682.7083333333335,,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,20481.250000000004,,,,,,,,,,,,,,,,,,4.931506849315069,,,,,,,,,,,,,,,,Catastrophic
120000000,,,,,,,,,,,,,,341469,E,,,429240.0,2000000.0,1570760.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic
75000000,,,,,,,,,,,,,,159070,E,,,268275.0,1000000.0,731725.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
30000000,,,,,,,,,,,,,,63628,E,,,107310.0,400000.0,292690.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
9000000,,,,,,,,,,,,,,14740,E,,,32193.0,100000.0,67807.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
600000000,,,,,,,,,,,,,,-31782,E,,,2146200.0,2000000.0,-146200.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic
375000000,,,,,,,,,,,,,,-74211,E,,,1341375.0,1000000.0,-341375.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
150000000,,,,,,,,,,,,,,-29684,E,,,536550.0,400000.0,-136550.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
45000000,,,,,,,,,,,,,,-13253,E,,,160965.0,100000.0,-60965.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
240000000,,,,,,,,,,,,,,248156,E,,,858480.0,2000000.0,1141520.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic
150000000,,,,,,,,,,,,,,100750,E,,,536550.0,1000000.0,463450.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
60000000,,,,,,,,,,,,,,40300,E,,,214620.0,400000.0,185380.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
18000000,,,,,,,,,,,,,,7742,E,,,64386.0,100000.0,35614.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
16000000,,,,,,,,,,,,,,422340,E,,,57232.0,2000000.0,1942768.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic
10000000,,,,,,,,,,,,,,209615,E,,,35770.0,1000000.0,964230.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
4000000,,,,,,,,,,,,,,83846,E,,,14308.0,400000.0,385692.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
1200000,,,,,,,,,,,,,,20806,E,,,4292.4,100000.0,95707.6,,,,,,,,,0.5,,,,,,,,,,,,,,,,Google Pixel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
100000000,,,,,,,,,,,,,,357021,E,,,357700.0,2000000.0,1642300.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic
62500000,,,,,,,,,,,,,,168790,E,,,223562.5,1000000.0,776437.5,,,,,,,,,5.0,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
25000000,,,,,,,,,,,,,,67516,E,,,89425.0,400000.0,310575.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
7500000,,,,,,,,,,,,,,15907,E,,,26827.5,100000.0,73172.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,Huawei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
120000000,,,,,,,,,,,,,,341469,E,,,429240.0,2000000.0,1570760.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic
75000000,,,,,,,,,,,,,,159070,E,,,268275.0,1000000.0,731725.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
30000000,,,,,,,,,,,,,,63628,E,,,107310.0,400000.0,292690.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
9000000,,,,,,,,,,,,,,14740,E,,,32193.0,100000.0,67807.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,OPPO / OnePlus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
100000000,,,,,,,,,,,,,,357021,E,,,357700.0,2000000.0,1642300.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic
62500000,,,,,,,,,,,,,,168790,E,,,223562.5,1000000.0,776437.5,,,,,,,,,5.0,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
25000000,,,,,,,,,,,,,,67516,E,,,89425.0,400000.0,310575.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimistic
7500000,,,,,,,,,,,,,,15907,E,,,26827.5,100000.0,73172.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,Vivo / iQOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catastrophic
,,,SAM + APL,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,7350000.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000000,,,,14700000000.0,40.0,,Optimistic
,,,SAM + APL,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,4593750.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000000,,,,9187500000.0,25.0,,Moderate
,,,SAM + APL,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,1837500.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000000,,,,3675000000.0,10.0,,Pessimistic
,,,SAM + APL,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,551250.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54000000,,,,1102500000.0,3.0,,Catastrophic
,,,SAM + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,2682000.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000000,,,,5364000000.0,40.0,,Optimistic
,,,SAM + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,1676250.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000000,,,,3352500000.0,25.0,,Moderate
,,,SAM + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,670500.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000000,,,,1341000000.0,10.0,,Pessimistic
,,,SAM + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,201150.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000,,,,402300000.0,3.0,,Catastrophic
,,,SAM + APL + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,8982000.0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960000000,,,,17964000000.0,40.0,,Optimistic
,,,SAM + APL + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,5613750.0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000000,,,,11227500000.0,25.0,,Moderate
,,,SAM + APL + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,2245500.0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000000,,,,4491000000.0,10.0,,Pessimistic
,,,SAM + APL + XMI,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,673650.0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000000,,,,1347300000.0,3.0,,Catastrophic
,,,SAM + APL + XMI + GGL + HUA,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,9846800.0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076000000,,,,19693600000.0,40.0,,Optimistic
,,,SAM + APL + XMI + GGL + HUA,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,6154250.0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672500000,,,,12308500000.0,25.0,,Moderate
,,,SAM + APL + XMI + GGL + HUA,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,2461700.0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269000000,,,,4923400000.0,10.0,,Pessimistic
,,,SAM + APL + XMI + GGL + HUA,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,738510.0,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700000,,,,1477020000.0,3.0,,Catastrophic
,,,SAM + APL + XMI + GGL + HUA + OPP + VVO,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,11436300.0,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296000000,,,,22872600000.0,40.0,,Optimistic
,,,SAM + APL + XMI + GGL + HUA + OPP + VVO,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,7147687.5,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810000000,,,,14295375000.0,25.0,,Moderate
